Freq.	V(vout2)
2.07969668710344e+04	(-1.15653321820843e+01dB,-1.62192208520661e+02°)
2.08449088309703e+04	(-1.16134690341505e+01dB,-1.62252538249723e+02°)
2.08929613085378e+04	(-1.16615661184839e+01dB,-1.62312569947126e+02°)
2.09411245585064e+04	(-1.17096236258633e+01dB,-1.62372305827291e+02°)
2.09893988362327e+04	(-1.17576417464149e+01dB,-1.62431748083279e+02°)
2.10377843976622e+04	(-1.18056206696072e+01dB,-1.62490898887032e+02°)
2.10862814993303e+04	(-1.18535605842456e+01dB,-1.62549760389615e+02°)
2.11348903983639e+04	(-1.19014616784676e+01dB,-1.62608334721449e+02°)
2.11836113524824e+04	(-1.19493241397379e+01dB,-1.62666623992548e+02°)
2.12324446199996e+04	(-1.19971481548441e+01dB,-1.62724630292742e+02°)
2.12813904598245e+04	(-1.20449339098920e+01dB,-1.62782355691914e+02°)
2.13304491314631e+04	(-1.20926815903023e+01dB,-1.62839802240217e+02°)
2.13796208950197e+04	(-1.21403913808060e+01dB,-1.62896971968298e+02°)
2.14289060111979e+04	(-1.21880634654411e+01dB,-1.62953866887519e+02°)
2.14783047413027e+04	(-1.22356980275492e+01dB,-1.63010488990170e+02°)
2.15278173472411e+04	(-1.22832952497721e+01dB,-1.63066840249685e+02°)
2.15774440915240e+04	(-1.23308553140487e+01dB,-1.63122922620853e+02°)
2.16271852372675e+04	(-1.23783784016121e+01dB,-1.63178738040022e+02°)
2.16770410481943e+04	(-1.24258646929872e+01dB,-1.63234288425312e+02°)
2.17270117886348e+04	(-1.24733143679876e+01dB,-1.63289575676811e+02°)
2.17770977235289e+04	(-1.25207276057138e+01dB,-1.63344601676782e+02°)
2.18272991184273e+04	(-1.25681045845505e+01dB,-1.63399368289856e+02°)
2.18776162394928e+04	(-1.26154454821649e+01dB,-1.63453877363229e+02°)
2.19280493535018e+04	(-1.26627504755046e+01dB,-1.63508130726857e+02°)
2.19785987278455e+04	(-1.27100197407958e+01dB,-1.63562130193647e+02°)
2.20292646305318e+04	(-1.27572534535421e+01dB,-1.63615877559643e+02°)
2.20800473301863e+04	(-1.28044517885224e+01dB,-1.63669374604214e+02°)
2.21309470960536e+04	(-1.28516149197901e+01dB,-1.63722623090237e+02°)
2.21819641979994e+04	(-1.28987430206717e+01dB,-1.63775624764280e+02°)
2.22330989065113e+04	(-1.29458362637656e+01dB,-1.63828381356780e+02°)
2.22843514927003e+04	(-1.29928948209417e+01dB,-1.63880894582221e+02°)
2.23357222283025e+04	(-1.30399188633397e+01dB,-1.63933166139309e+02°)
2.23872113856806e+04	(-1.30869085613693e+01dB,-1.63985197711144e+02°)
2.24388192378249e+04	(-1.31338640847092e+01dB,-1.64036990965393e+02°)
2.24905460583550e+04	(-1.31807856023064e+01dB,-1.64088547554453e+02°)
2.25423921215215e+04	(-1.32276732823765e+01dB,-1.64139869115627e+02°)
2.25943577022070e+04	(-1.32745272924029e+01dB,-1.64190957271279e+02°)
2.26464430759278e+04	(-1.33213477991368e+01dB,-1.64241813629003e+02°)
2.26986485188354e+04	(-1.33681349685973e+01dB,-1.64292439781780e+02°)
2.27509743077179e+04	(-1.34148889660712e+01dB,-1.64342837308138e+02°)
2.28034207200013e+04	(-1.34616099561135e+01dB,-1.64393007772308e+02°)
2.28559880337514e+04	(-1.35082981025473e+01dB,-1.64442952724381e+02°)
2.29086765276749e+04	(-1.35549535684644e+01dB,-1.64492673700456e+02°)
2.29614864811208e+04	(-1.36015765162256e+01dB,-1.64542172222796e+02°)
2.30144181740822e+04	(-1.36481671074609e+01dB,-1.64591449799974e+02°)
2.30674718871978e+04	(-1.36947255030708e+01dB,-1.64640507927023e+02°)
2.31206479017531e+04	(-1.37412518632264e+01dB,-1.64689348085579e+02°)
2.31739464996819e+04	(-1.37877463473701e+01dB,-1.64737971744024e+02°)
2.32273679635682e+04	(-1.38342091142170e+01dB,-1.64786380357632e+02°)
2.32809125766472e+04	(-1.38806403217550e+01dB,-1.64834575368707e+02°)
2.33345806228071e+04	(-1.39270401272464e+01dB,-1.64882558206721e+02°)
2.33883723865906e+04	(-1.39734086872287e+01dB,-1.64930330288450e+02°)
2.34422881531963e+04	(-1.40197461575154e+01dB,-1.64977893018115e+02°)
2.34963282084801e+04	(-1.40660526931978e+01dB,-1.65025247787508e+02°)
2.35504928389571e+04	(-1.41123284486456e+01dB,-1.65072395976128e+02°)
2.36047823318028e+04	(-1.41585735775084e+01dB,-1.65119338951313e+02°)
2.36591969748546e+04	(-1.42047882327173e+01dB,-1.65166078068366e+02°)
2.37137370566136e+04	(-1.42509725664858e+01dB,-1.65212614670681e+02°)
2.37684028662458e+04	(-1.42971267303117e+01dB,-1.65258950089876e+02°)
2.38231946935839e+04	(-1.43432508749783e+01dB,-1.65305085645907e+02°)
2.38781128291288e+04	(-1.43893451505559e+01dB,-1.65351022647200e+02°)
2.39331575640509e+04	(-1.44354097064038e+01dB,-1.65396762390768e+02°)
2.39883291901919e+04	(-1.44814446911716e+01dB,-1.65442306162330e+02°)
2.40436280000663e+04	(-1.45274502528009e+01dB,-1.65487655236432e+02°)
2.40990542868629e+04	(-1.45734265385272e+01dB,-1.65532810876563e+02°)
2.41546083444464e+04	(-1.46193736948815e+01dB,-1.65577774335270e+02°)
2.42102904673587e+04	(-1.46652918676924e+01dB,-1.65622546854275e+02°)
2.42661009508211e+04	(-1.47111812020876e+01dB,-1.65667129664583e+02°)
2.43220400907351e+04	(-1.47570418424960e+01dB,-1.65711523986598e+02°)
2.43781081836845e+04	(-1.48028739326496e+01dB,-1.65755731030232e+02°)
2.44343055269366e+04	(-1.48486776155857e+01dB,-1.65799751995014e+02°)
2.44906324184444e+04	(-1.48944530336483e+01dB,-1.65843588070196e+02°)
2.45470891568472e+04	(-1.49402003284909e+01dB,-1.65887240434861e+02°)
2.46036760414732e+04	(-1.49859196410778e+01dB,-1.65930710258030e+02°)
2.46603933723403e+04	(-1.50316111116871e+01dB,-1.65973998698762e+02°)
2.47172414501582e+04	(-1.50772748799118e+01dB,-1.66017106906259e+02°)
2.47742205763297e+04	(-1.51229110846629e+01dB,-1.66060036019966e+02°)
2.48313310529526e+04	(-1.51685198641709e+01dB,-1.66102787169675e+02°)
2.48885731828208e+04	(-1.52141013559884e+01dB,-1.66145361475618e+02°)
2.49459472694264e+04	(-1.52596556969924e+01dB,-1.66187760048572e+02°)
2.50034536169611e+04	(-1.53051830233860e+01dB,-1.66229983989949e+02°)
2.50610925303180e+04	(-1.53506834707014e+01dB,-1.66272034391896e+02°)
2.51188643150926e+04	(-1.53961571738017e+01dB,-1.66313912337390e+02°)
2.51767692775854e+04	(-1.54416042668837e+01dB,-1.66355618900327e+02°)
2.52348077248025e+04	(-1.54870248834795e+01dB,-1.66397155145620e+02°)
2.52929799644582e+04	(-1.55324191564597e+01dB,-1.66438522129286e+02°)
2.53512863049759e+04	(-1.55777872180353e+01dB,-1.66479720898537e+02°)
2.54097270554898e+04	(-1.56231291997602e+01dB,-1.66520752491872e+02°)
2.54683025258472e+04	(-1.56684452325338e+01dB,-1.66561617939162e+02°)
2.55270130266092e+04	(-1.57137354466030e+01dB,-1.66602318261738e+02°)
2.55858588690532e+04	(-1.57589999715652e+01dB,-1.66642854472477e+02°)
2.56448403651739e+04	(-1.58042389363705e+01dB,-1.66683227575890e+02°)
2.57039578276854e+04	(-1.58494524693240e+01dB,-1.66723438568201e+02°)
2.57632115700225e+04	(-1.58946406980886e+01dB,-1.66763488437433e+02°)
2.58226019063427e+04	(-1.59398037496873e+01dB,-1.66803378163491e+02°)
2.58821291515276e+04	(-1.59849417505061e+01dB,-1.66843108718242e+02°)
2.59417936211848e+04	(-1.60300548262959e+01dB,-1.66882681065596e+02°)
2.60015956316494e+04	(-1.60751431021755e+01dB,-1.66922096161585e+02°)
2.60615354999856e+04	(-1.61202067026341e+01dB,-1.66961354954440e+02°)
2.61216135439887e+04	(-1.61652457515337e+01dB,-1.67000458384673e+02°)
2.61818300821865e+04	(-1.62102603721118e+01dB,-1.67039407385149e+02°)
2.62421854338411e+04	(-1.62552506869838e+01dB,-1.67078202881165e+02°)
2.63026799189505e+04	(-1.63002168181460e+01dB,-1.67116845790522e+02°)
2.63633138582504e+04	(-1.63451588869776e+01dB,-1.67155337023603e+02°)
2.64240875732161e+04	(-1.63900770142437e+01dB,-1.67193677483444e+02°)
2.64850013860636e+04	(-1.64349713200978e+01dB,-1.67231868065804e+02°)
2.65460556197520e+04	(-1.64798419240845e+01dB,-1.67269909659244e+02°)
2.66072505979847e+04	(-1.65246889451418e+01dB,-1.67307803145190e+02°)
2.66685866452114e+04	(-1.65695125016040e+01dB,-1.67345549398006e+02°)
2.67300640866297e+04	(-1.66143127112044e+01dB,-1.67383149285066e+02°)
2.67916832481869e+04	(-1.66590896910775e+01dB,-1.67420603666818e+02°)
2.68534444565816e+04	(-1.67038435577620e+01dB,-1.67457913396854e+02°)
2.69153480392657e+04	(-1.67485744272034e+01dB,-1.67495079321976e+02°)
2.69773943244457e+04	(-1.67932824147563e+01dB,-1.67532102282265e+02°)
2.70395836410850e+04	(-1.68379676351876e+01dB,-1.67568983111142e+02°)
2.71019163189049e+04	(-1.68826302026785e+01dB,-1.67605722635436e+02°)
2.71643926883873e+04	(-1.69272702308274e+01dB,-1.67642321675447e+02°)
2.72270130807756e+04	(-1.69718878326529e+01dB,-1.67678781045008e+02°)
2.72897778280769e+04	(-1.70164831205958e+01dB,-1.67715101551550e+02°)
2.73526872630636e+04	(-1.70610562065220e+01dB,-1.67751283996163e+02°)
2.74157417192753e+04	(-1.71056072017252e+01dB,-1.67787329173656e+02°)
2.74789415310204e+04	(-1.71501362169297e+01dB,-1.67823237872617e+02°)
2.75422870333781e+04	(-1.71946433622924e+01dB,-1.67859010875477e+02°)
2.76057785621999e+04	(-1.72391287474061e+01dB,-1.67894648958565e+02°)
2.76694164541115e+04	(-1.72835924813017e+01dB,-1.67930152892167e+02°)
2.77332010465148e+04	(-1.73280346724511e+01dB,-1.67965523440586e+02°)
2.77971326775893e+04	(-1.73724554287697e+01dB,-1.68000761362197e+02°)
2.78612116862941e+04	(-1.74168548576188e+01dB,-1.68035867409505e+02°)
2.79254384123698e+04	(-1.74612330658086e+01dB,-1.68070842329201e+02°)
2.79898131963400e+04	(-1.75055901596006e+01dB,-1.68105686862215e+02°)
2.80543363795135e+04	(-1.75499262447101e+01dB,-1.68140401743776e+02°)
2.81190083039858e+04	(-1.75942414263091e+01dB,-1.68174987703459e+02°)
2.81838293126409e+04	(-1.76385358090287e+01dB,-1.68209445465245e+02°)
2.82487997491534e+04	(-1.76828094969615e+01dB,-1.68243775747570e+02°)
2.83139199579901e+04	(-1.77270625936647e+01dB,-1.68277979263378e+02°)
2.83791902844119e+04	(-1.77712952021622e+01dB,-1.68312056720177e+02°)
2.84446110744755e+04	(-1.78155074249475e+01dB,-1.68346008820083e+02°)
2.85101826750354e+04	(-1.78596993639860e+01dB,-1.68379836259875e+02°)
2.85759054337458e+04	(-1.79038711207177e+01dB,-1.68413539731047e+02°)
2.86417796990621e+04	(-1.79480227960599e+01dB,-1.68447119919854e+02°)
2.87078058202432e+04	(-1.79921544904096e+01dB,-1.68480577507361e+02°)
2.87739841473530e+04	(-1.80362663036460e+01dB,-1.68513913169494e+02°)
2.88403150312623e+04	(-1.80803583351330e+01dB,-1.68547127577088e+02°)
2.89067988236510e+04	(-1.81244306837222e+01dB,-1.68580221395932e+02°)
2.89734358770095e+04	(-1.81684834477547e+01dB,-1.68613195286816e+02°)
2.90402265446407e+04	(-1.82125167250642e+01dB,-1.68646049905583e+02°)
2.91071711806623e+04	(-1.82565306129794e+01dB,-1.68678785903166e+02°)
2.91742701400079e+04	(-1.83005252083261e+01dB,-1.68711403925643e+02°)
2.92415237784295e+04	(-1.83445006074304e+01dB,-1.68743904614273e+02°)
2.93089324524994e+04	(-1.83884569061207e+01dB,-1.68776288605548e+02°)
2.93764965196115e+04	(-1.84323941997303e+01dB,-1.68808556531233e+02°)
2.94442163379838e+04	(-1.84763125830997e+01dB,-1.68840709018409e+02°)
2.95120922666600e+04	(-1.85202121505797e+01dB,-1.68872746689520e+02°)
2.95801246655116e+04	(-1.85640929960330e+01dB,-1.68904670162411e+02°)
2.96483138952396e+04	(-1.86079552128374e+01dB,-1.68936480050375e+02°)
2.97166603173764e+04	(-1.86517988938878e+01dB,-1.68968176962189e+02°)
2.97851642942880e+04	(-1.86956241315987e+01dB,-1.68999761502161e+02°)
2.98538261891757e+04	(-1.87394310179069e+01dB,-1.69031234270167e+02°)
2.99226463660780e+04	(-1.87832196442737e+01dB,-1.69062595861694e+02°)
2.99916251898726e+04	(-1.88269901016873e+01dB,-1.69093846867878e+02°)
3.00607630262784e+04	(-1.88707424806652e+01dB,-1.69124987875545e+02°)
3.01300602418573e+04	(-1.89144768712567e+01dB,-1.69156019467247e+02°)
3.01995172040162e+04	(-1.89581933630454e+01dB,-1.69186942221308e+02°)
3.02691342810091e+04	(-1.90018920451513e+01dB,-1.69217756711854e+02°)
3.03389118419387e+04	(-1.90455730062332e+01dB,-1.69248463508856e+02°)
3.04088502567588e+04	(-1.90892363344915e+01dB,-1.69279063178166e+02°)
3.04789498962758e+04	(-1.91328821176699e+01dB,-1.69309556281555e+02°)
3.05492111321511e+04	(-1.91765104430582e+01dB,-1.69339943376747e+02°)
3.06196343369028e+04	(-1.92201213974946e+01dB,-1.69370225017460e+02°)
3.06902198839076e+04	(-1.92637150673678e+01dB,-1.69400401753439e+02°)
3.07609681474030e+04	(-1.93072915386195e+01dB,-1.69430474130491e+02°)
3.08318795024895e+04	(-1.93508508967468e+01dB,-1.69460442690523e+02°)
3.09029543251319e+04	(-1.93943932268041e+01dB,-1.69490307971574e+02°)
3.09741929921617e+04	(-1.94379186134059e+01dB,-1.69520070507852e+02°)
3.10455958812795e+04	(-1.94814271407288e+01dB,-1.69549730829766e+02°)
3.11171633710561e+04	(-1.95249188925138e+01dB,-1.69579289463962e+02°)
3.11888958409353e+04	(-1.95683939520686e+01dB,-1.69608746933354e+02°)
3.12607936712354e+04	(-1.96118524022696e+01dB,-1.69638103757161e+02°)
3.13328572431517e+04	(-1.96552943255649e+01dB,-1.69667360450934e+02°)
3.14050869387580e+04	(-1.96987198039755e+01dB,-1.69696517526595e+02°)
3.14774831410090e+04	(-1.97421289190983e+01dB,-1.69725575492464e+02°)
3.15500462337421e+04	(-1.97855217521081e+01dB,-1.69754534853292e+02°)
3.16227766016796e+04	(-1.98288983837595e+01dB,-1.69783396110295e+02°)
3.16956746304307e+04	(-1.98722588943898e+01dB,-1.69812159761184e+02°)
3.17687407064935e+04	(-1.99156033639203e+01dB,-1.69840826300191e+02°)
3.18419752172570e+04	(-1.99589318718592e+01dB,-1.69869396218109e+02°)
3.19153785510034e+04	(-2.00022444973034e+01dB,-1.69897870002313e+02°)
3.19889510969098e+04	(-2.00455413189407e+01dB,-1.69926248136796e+02°)
3.20626932450504e+04	(-2.00888224150523e+01dB,-1.69954531102194e+02°)
3.21366053863989e+04	(-2.01320878635143e+01dB,-1.69982719375820e+02°)
3.22106879128301e+04	(-2.01753377418002e+01dB,-1.70010813431690e+02°)
3.22849412171221e+04	(-2.02185721269833e+01dB,-1.70038813740553e+02°)
3.23593656929585e+04	(-2.02617910957382e+01dB,-1.70066720769916e+02°)
3.24339617349306e+04	(-2.03049947243432e+01dB,-1.70094534984078e+02°)
3.25087297385391e+04	(-2.03481830886827e+01dB,-1.70122256844154e+02°)
3.25836701001966e+04	(-2.03913562642487e+01dB,-1.70149886808102e+02°)
3.26587832172293e+04	(-2.04345143261431e+01dB,-1.70177425330754e+02°)
3.27340694878795e+04	(-2.04776573490801e+01dB,-1.70204872863839e+02°)
3.28095293113076e+04	(-2.05207854073877e+01dB,-1.70232229856010e+02°)
3.28851630875939e+04	(-2.05638985750101e+01dB,-1.70259496752876e+02°)
3.29609712177414e+04	(-2.06069969255096e+01dB,-1.70286673997020e+02°)
3.30369541036771e+04	(-2.06500805320687e+01dB,-1.70313762028032e+02°)
3.31131121482547e+04	(-2.06931494674921e+01dB,-1.70340761282529e+02°)
3.31894457552566e+04	(-2.07362038042086e+01dB,-1.70367672194186e+02°)
3.32659553293960e+04	(-2.07792436142732e+01dB,-1.70394495193756e+02°)
3.33426412763191e+04	(-2.08222689693690e+01dB,-1.70421230709098e+02°)
3.34195040026070e+04	(-2.08652799408093e+01dB,-1.70447879165202e+02°)
3.34965439157783e+04	(-2.09082765995394e+01dB,-1.70474440984211e+02°)
3.35737614242910e+04	(-2.09512590161388e+01dB,-1.70500916585448e+02°)
3.36511569375446e+04	(-2.09942272608229e+01dB,-1.70527306385438e+02°)
3.37287308658824e+04	(-2.10371814034449e+01dB,-1.70553610797931e+02°)
3.38064836205937e+04	(-2.10801215134980e+01dB,-1.70579830233929e+02°)
3.38844156139157e+04	(-2.11230476601173e+01dB,-1.70605965101706e+02°)
3.39625272590363e+04	(-2.11659599120812e+01dB,-1.70632015806832e+02°)
3.40408189700955e+04	(-2.12088583378140e+01dB,-1.70657982752196e+02°)
3.41192911621883e+04	(-2.12517430053873e+01dB,-1.70683866338029e+02°)
3.41979442513663e+04	(-2.12946139825222e+01dB,-1.70709666961925e+02°)
3.42767786546405e+04	(-2.13374713365907e+01dB,-1.70735385018865e+02°)
3.43557947899829e+04	(-2.13803151346183e+01dB,-1.70761020901238e+02°)
3.44349930763292e+04	(-2.14231454432850e+01dB,-1.70786574998861e+02°)
3.45143739335810e+04	(-2.14659623289278e+01dB,-1.70812047699004e+02°)
3.45939377826076e+04	(-2.15087658575422e+01dB,-1.70837439386408e+02°)
3.46736850452485e+04	(-2.15515560947842e+01dB,-1.70862750443310e+02°)
3.47536161443159e+04	(-2.15943331059720e+01dB,-1.70887981249459e+02°)
3.48337315035965e+04	(-2.16370969560878e+01dB,-1.70913132182140e+02°)
3.49140315478539e+04	(-2.16798477097795e+01dB,-1.70938203616193e+02°)
3.49945167028310e+04	(-2.17225854313628e+01dB,-1.70963195924035e+02°)
3.50751873952521e+04	(-2.17653101848228e+01dB,-1.70988109475679e+02°)
3.51560440528251e+04	(-2.18080220338156e+01dB,-1.71012944638753e+02°)
3.52370871042440e+04	(-2.18507210416702e+01dB,-1.71037701778520e+02°)
3.53183169791910e+04	(-2.18934072713904e+01dB,-1.71062381257901e+02°)
3.53997341083387e+04	(-2.19360807856564e+01dB,-1.71086983437488e+02°)
3.54813389233528e+04	(-2.19787416468263e+01dB,-1.71111508675569e+02°)
3.55631318568938e+04	(-2.20213899169383e+01dB,-1.71135957328143e+02°)
3.56451133426196e+04	(-2.20640256577120e+01dB,-1.71160329748942e+02°)
3.57272838151881e+04	(-2.21066489305504e+01dB,-1.71184626289447e+02°)
3.58096437102588e+04	(-2.21492597965412e+01dB,-1.71208847298906e+02°)
3.58921934644957e+04	(-2.21918583164591e+01dB,-1.71232993124357e+02°)
3.59749335155694e+04	(-2.22344445507668e+01dB,-1.71257064110638e+02°)
3.60578643021594e+04	(-2.22770185596172e+01dB,-1.71281060600415e+02°)
3.61409862639565e+04	(-2.23195804028547e+01dB,-1.71304982934190e+02°)
3.62242998416650e+04	(-2.23621301400170e+01dB,-1.71328831450325e+02°)
3.63078054770052e+04	(-2.24046678303369e+01dB,-1.71352606485057e+02°)
3.63915036127158e+04	(-2.24471935327435e+01dB,-1.71376308372515e+02°)
3.64753946925559e+04	(-2.24897073058643e+01dB,-1.71399937444738e+02°)
3.65594791613076e+04	(-2.25322092080266e+01dB,-1.71423494031692e+02°)
3.66437574647784e+04	(-2.25746992972589e+01dB,-1.71446978461285e+02°)
3.67282300498035e+04	(-2.26171776312931e+01dB,-1.71470391059386e+02°)
3.68128973642482e+04	(-2.26596442675652e+01dB,-1.71493732149840e+02°)
3.68977598570100e+04	(-2.27020992632177e+01dB,-1.71517002054485e+02°)
3.69828179780216e+04	(-2.27445426751009e+01dB,-1.71540201093166e+02°)
3.70680721782526e+04	(-2.27869745597742e+01dB,-1.71563329583756e+02°)
3.71535229097122e+04	(-2.28293949735080e+01dB,-1.71586387842165e+02°)
3.72391706254518e+04	(-2.28718039722851e+01dB,-1.71609376182361e+02°)
3.73250157795670e+04	(-2.29142016118022e+01dB,-1.71632294916385e+02°)
3.74110588272003e+04	(-2.29565879474716e+01dB,-1.71655144354362e+02°)
3.74973002245433e+04	(-2.29989630344224e+01dB,-1.71677924804523e+02°)
3.75837404288393e+04	(-2.30413269275025e+01dB,-1.71700636573214e+02°)
3.76703798983858e+04	(-2.30836796812797e+01dB,-1.71723279964914e+02°)
3.77572190925365e+04	(-2.31260213500432e+01dB,-1.71745855282251e+02°)
3.78442584717042e+04	(-2.31683519878054e+01dB,-1.71768362826012e+02°)
3.79314984973630e+04	(-2.32106716483031e+01dB,-1.71790802895165e+02°)
3.80189396320509e+04	(-2.32529803849991e+01dB,-1.71813175786864e+02°)
3.81065823393721e+04	(-2.32952782510837e+01dB,-1.71835481796473e+02°)
3.81944270839995e+04	(-2.33375652994760e+01dB,-1.71857721217572e+02°)
3.82824743316771e+04	(-2.33798415828254e+01dB,-1.71879894341976e+02°)
3.83707245492227e+04	(-2.34221071535132e+01dB,-1.71902001459748e+02°)
3.84591782045301e+04	(-2.34643620636539e+01dB,-1.71924042859211e+02°)
3.85478357665719e+04	(-2.35066063650966e+01dB,-1.71946018826964e+02°)
3.86366977054016e+04	(-2.35488401094264e+01dB,-1.71967929647894e+02°)
3.87257644921564e+04	(-2.35910633479661e+01dB,-1.71989775605190e+02°)
3.88150365990595e+04	(-2.36332761317771e+01dB,-1.72011556980355e+02°)
3.89045144994227e+04	(-2.36754785116613e+01dB,-1.72033274053221e+02°)
3.89941986676490e+04	(-2.37176705381621e+01dB,-1.72054927101962e+02°)
